Record ID,timestamp,intersection_id,intersection_name,latitude,longitude,vehicle_count,average_speed,signal_cycle_time,green_time,yellow_time,red_time,weather_condition,day_of_week,is_holiday,event,pollution_level,car_count,bus_count,truck_count,motorcycle_count,Hour of the day
5993,1/5/2023 3:50,3,Chowk,25.4314,81.8437,63,31.39,120,49,5,66,Fog,Thursday,1,,1.37,42,8,6,7,3
9960,1/7/2023 21:50,10,Minto Park,25.4352,81.882,79,39.26,120,60,4,56,Clear,Saturday,0,,1.38,53,4,9,13,21
3004,1/3/2023 2:00,4,Tagore Town,25.4675,81.8867,62,40.62,120,57,4,59,Clear,Tuesday,0,,1.14,41,6,4,11,2
355,1/1/2023 5:50,5,Naini Bridge,25.4088,81.8592,55,34.38,120,59,4,57,Fog,Sunday,1,,1.08,28,5,6,16,5
3744,1/3/2023 14:20,4,Tagore Town,25.4675,81.8867,133,29.81,120,62,5,53,Clear,Tuesday,0,,2.64,79,12,15,27,14
3762,1/3/2023 14:40,6,Katra,25.455,81.8463,83,33.47,120,57,7,56,Clear,Tuesday,0,,1.56,45,6,10,22,14
2589,1/2/2023 19:00,9,MNNIT Gate,25.492,81.8639,178,27.91,120,76,4,40,Clear,Monday,0,,3.34,111,13,20,34,19
4229,1/3/2023 22:20,9,MNNIT Gate,25.492,81.8639,104,31.15,120,63,4,53,Clear,Tuesday,0,,2.29,58,7,21,18,22
6547,1/5/2023 13:00,7,Phaphamau,25.4945,81.8686,88,20.61,120,58,3,59,Clear,Thursday,1,Roadwork,1.73,56,10,6,16,13
8527,1/6/2023 22:00,7,Phaphamau,25.4945,81.8686,27,33.7,120,66,5,49,Heavy Rain,Friday,0,,0.38,20,0,3,4,22
5643,1/4/2023 22:00,3,Chowk,25.4314,81.8437,73,28.49,120,50,4,54,Heavy Rain,Wednesday,0,,1.44,50,7,7,9,22
2682,1/2/2023 20:40,2,Katra,25.455,81.8463,211,27.39,120,81,7,32,Clear,Monday,0,,4.37,127,24,20,40,20
9759,1/7/2023 18:30,9,MNNIT Gate,25.492,81.8639,179,27.85,120,82,4,34,Clear,Saturday,0,,3.6,110,20,15,34,18
5281,1/4/2023 16:00,1,Civil Lines,25.4486,81.8333,103,33.4,120,59,5,56,Clear,Wednesday,0,,2.31,58,15,9,21,16
5056,1/4/2023 12:10,6,Allahabad Junction,25.4358,81.8307,151,28.52,120,76,5,39,Clear,Wednesday,0,,2.9,94,12,17,28,12
96,1/1/2023 1:30,6,Allahabad Junction,25.4358,81.8307,34,47.96,120,62,5,53,Clear,,1,,0.64,23,3,3,5,1
4585,1/4/2023 4:20,5,Naini Bridge,25.4088,81.8592,62,41.8,120,56,5,59,Clear,Wednesday,0,,1.39,41,9,5,7,4
4869,1/4/2023 9:00,9,MNNIT Gate,25.492,81.8639,243,23.5,120,75,5,40,Clear,Wednesday,0,,4.94,146,25,25,47,9
4119,1/3/2023 20:30,9,MNNIT Gate,25.492,81.8639,194,28.2,120,79,4,37,Clear,Tuesday,0,,4.07,130,22,19,23,20
2696,1/2/2023 20:50,6,Allahabad Junction,25.4358,81.8307,268,23.55,120,81,5,34,Clear,Monday,0,,5.49,156,25,33,54,20
5507,1/4/2023 19:40,7,Phaphamau,25.4945,81.8686,262,23.11,120,81,6,33,Clear,Wednesday,0,,5.03,159,20,31,52,19
8542,1/6/2023 22:20,2,Katra,25.455,81.8463,159,29.23,120,77,4,39,Clear,Friday,0,,3.3,84,20,13,42,22
3863,1/3/2023 16:20,3,Chowk,25.4314,81.8437,67,41.55,120,55,5,60,Clear,Tuesday,0,,1.35,46,9,3,9,16
4544,1/4/2023 3:40,4,Tagore Town,25.4675,81.8867,174,26.74,120,92,3,25,Clear,Wednesday,0,,3.65,106,22,14,32,3
2818,1/2/2023 22:50,8,Jhunsi,25.4326,81.9061,50,34.14,120,72,5,43,Fog,Monday,0,,1.06,29,6,5,10,22
5303,1/4/2023 16:20,3,Chowk,25.4314,81.8437,106,31.96,120,65,5,50,Clear,Wednesday,0,,2.18,69,13,8,16,16
1000,1/1/2023 16:30,10,Minto Park,25.4352,81.882,36,34.55,120,59,6,55,Heavy Rain,Sunday,1,,0.52,13,0,5,18,16
8655,1/7/2023 0:10,5,Naini Bridge,25.4088,81.8592,94,35.47,120,54,4,62,Clear,Saturday,0,,1.82,51,7,12,24,0
2834,1/2/2023 23:10,4,Tagore Town,25.4675,81.8867,69,38.79,120,62,4,54,Clear,Monday,0,,1.38,46,8,5,10,23
5916,1/5/2023 2:30,6,Allahabad Junction,25.4358,81.8307,32,33.92,120,62,5,53,Heavy Rain,Thursday,1,,0.5,22,3,0,7,2
325,1/1/2023 5:20,5,Naini Bridge,25.4088,81.8592,50,41.36,120,63,3,54,Clear,Sunday,1,,0.89,24,3,6,17,5
3350,1/3/2023 7:40,10,Minto Park,25.4358,81.882,166,27.84,120,74,5,41,Light Rain,Tuesday,0,,3.35,94,17,17,38,7
3449,1/3/2023 9:20,9,MNNIT Gate,25.492,81.8639,121,21.54,120,48,6,66,Heavy Rain,Tuesday,0,,2.65,77,16,11,17,9
9761,1/7/2023 18:40,1,Civil Lines,25.4486,81.8333,196,26.92,120,87,3,30,Heatwave,Saturday,0,,3.89,122,20,18,36,18
5778,1/5/2023 0:10,8,Jhunsi,25.4326,81.9061,93,17.89,120,63,5,52,Light Rain,Thursday,1,Roadwork,1.84,48,7,13,25,0
8097,1/6/2023 14:50,7,Phaphamau,25.4945,81.8686,130,28.98,120,55,4,61,Clear,Friday,0,,2.53,86,16,6,22,14
9846,1/7/2023 20:00,6,Allahabad Junction,25.4358,81.8307,122,32.39,120,66,3,51,Clear,Saturday,0,,2.2,79,11,8,24,20
9847,1/2/2023 4:10,1,Civil Lines,25.4486,81.8333,74,33.93,120,61,4,55,Light Rain,Monday,0,,1.57,43,9,7,15,4
9812,1/7/2023 19:30,6,Katra,25.455,81.8463,166,29.91,120,79,4,37,Clear,Saturday,0,,3.84,90,30,8,38,19
5797,1/5/2023 0:30,7,Phaphamau,25.4945,81.8686,57,45.61,120,58,4,58,Clear,Thursday,1,,1.25,34,4,11,8,0
696,1/1/2023 11:30,6,Allahabad Junction,25.4358,81.8307,47,38.4,120,56,3,61,Light Rain,Sunday,1,,0.94,31,5,4,7,11
7252,1/6/2023 0:50,2,Katra,25.455,81.8463,162,29.61,120,75,4,41,Clear,Friday,0,,3.25,93,16,17,36,0
6441,1/5/2023 11:20,1,Civil Lines,25.4486,81.8333,45,39.12,120,77,4,39,Clear,Thursday,1,,0.96,29,5,5,6,11
824,1/1/2023 13:40,4,Tagore Town,25.4675,81.8867,98,46.66,120,53,4,63,Heatwave,Sunday,1,,0.67,15,2,6,9,13
5451,1/4/2023 18:50,1,Civil Lines,25.4486,81.8333,218,22.73,120,78,3,39,Clear,Wednesday,0,,4.19,131,21,19,47,18
4625,1/4/2023 5:00,5,Naini Bridge,25.4088,81.8592,107,26.95,120,58,5,57,Fog,Wednesday,0,,2.4,58,12,15,22,5
4164,1/3/2023 21:20,4,Tagore Town,25.4675,81.8867,130,32.5,120,63,5,52,Clear,Tuesday,0,,2.04,76,8,8,38,21
9168,1/7/2023 8:40,8,Jhunsi,25.4326,81.9061,133,31.34,120,50,5,65,Clear,Saturday,0,,3.01,69,14,21,29,8
1937,1/4/2023 12:00,7,Phaphamau,25.4945,81.8686,227,26.84,120,79,3,38,Clear,Monday,0,,4.42,137,22,21,47,12
1368,1/1/2023 22:40,8,Jhunsi,25.4326,81.9061,51,47.3,120,54,4,62,Clear,Sunday,1,,0.84,35,3,4,9,22
9913,1/7/2023 21:10,3,Chowk,25.4314,81.8437,63,31.92,120,64,4,52,Fog,Saturday,0,,1.39,33,8,7,15,21
5295,1/4/2023 16:10,5,Naini Bridge,25.4088,81.8592,83,39.5,120,66,3,51,Clear,Wednesday,0,,1.66,44,10,6,23,16
5771,1/5/2023 0:10,1,Civil Lines,25.4486,81.8333,63,37.73,120,65,3,52,Light Rain,Thursday,1,,1.12,31,6,4,22,0
3828,1/3/2023 15:40,8,Jhunsi,25.4326,81.9061,105,34.18,120,56,5,59,Clear,Tuesday,0,,2.16,60,10,13,22,15
8622,1/6/2023 23:40,2,Katra,25.455,81.8463,107,37.44,120,64,5,51,Clear,Friday,0,,2.31,63,13,11,20,23
6397,1/5/2023 10:30,7,Phaphamau,25.4945,81.8686,110,32.73,120,68,3,49,Light Rain,Thursday,1,,1.95,62,14,11,23,10
7204,1/6/2023 0:00,4,Tagore Town,25.4675,81.8867,0,41.92,120,60,5,55,Heavy Rain,Friday,0,Local Market Fair,0,0,0,0,0,0
4067,1/3/2023 19:40,7,Phaphamau,25.4945,81.8686,228,24.06,120,75,4,41,Heatwave,Tuesday,0,,4.39,138,22,20,48,19
7788,1/6/2023 9:40,8,Jhunsi,25.4326,81.9061,117,32.09,120,60,5,55,Clear,Friday,0,,2.27,76,14,6,21,9
4309,1/3/2023 23:40,9,MNNIT Gate,25.492,81.8639,89,31.54,120,62,6,52,Light Rain,Tuesday,0,,1.72,50,8,9,22,23
1623,1/2/2023 3:00,3,Chowk,25.4314,81.8437,76,40.35,120,49,4,67,Clear,Monday,0,,1.39,47,6,7,16,3
8371,1/6/2023 19:30,1,Civil Lines,25.4486,81.8333,214,24.53,120,81,4,35,Clear,Friday,0,,3.86,138,12,26,38,19
6160,1/5/2023 6:30,10,Minto Park,25.4352,81.882,37,33.63,120,64,6,50,Heavy Rain,Thursday,1,,0.78,19,3,6,9,6
9285,1/7/2023 10:40,5,Naini Bridge,25.4088,81.8592,222,26.08,120,74,5,41,Clear,Saturday,0,,4.54,135,25,20,42,10
3601,1/3/2023 12:00,1,Civil Lines,25.4486,81.8333,88,36.57,120,61,6,55,Heatwave,Tuesday,0,,1.49,52,6,7,23,12
3965,1/3/2023 18:00,5,Naini Bridge,25.4088,81.8592,220,25.95,120,82,4,34,Clear,Tuesday,0,,3.97,138,16,21,45,18
8308,1/6/2023 18:20,8,Jhunsi,25.4326,81.9061,114,31.2,120,66,4,50,Clear,Friday,0,,2.22,70,12,9,23,18
4794,1/4/2023 7:50,4,Tagore Town,25.4675,81.8867,162,28.99,120,91,5,24,Clear,Wednesday,0,,3.5,100,15,24,23,7
886,1/1/2023 14:40,6,Allahabad Junction,25.4358,81.8307,48,38.01,120,56,4,60,Cold Wave,Sunday,1,,1.03,31,5,6,6,14
5922,1/5/2023 2:40,2,Katra,25.455,81.8463,35,43.81,120,60,4,56,Clear,Thursday,1,,0.7,20,2,6,7,2
1911,1/2/2023 7:50,1,Civil Lines,25.4486,81.8333,48,38.85,120,61,4,55,Clear,Monday,0,,0.85,29,3,10,11,7
8775,1/7/2023 2:10,5,Naini Bridge,25.4088,81.8592,125,33.12,120,56,5,59,Clear,Saturday,0,,2.15,72,9,10,34,2
4014,1/3/2023 18:50,4,Tagore Town,25.4675,81.8867,97,18.69,120,53,6,61,Clear,Tuesday,0,Roadwork,2.14,60,13,9,15,18
7520,1/6/2023 5:10,10,Minto Park,25.4352,81.882,110,33.57,120,60,6,54,Clear,Friday,0,,1.92,69,8,9,24,5
8975,1/7/2023 5:30,5,Naini Bridge,25.4088,81.8592,73,35.53,120,61,4,55,Clear,Saturday,0,,1.52,42,9,10,16,5
720,1/1/2023 0:50,10,Minto Park,25.4352,81.882,64,39.68,120,61,5,54,Clear,Sunday,1,,1.22,40,5,7,12,0
6529,1/5/2023 12:40,9,MNNIT Gate,25.492,81.8639,48,46.03,120,56,5,59,Clear,Thursday,1,,1.01,31,6,4,7,12
6075,1/5/2023 5:10,5,Naini Bridge,25.4088,81.8592,54,45.07,120,65,4,51,Clear,Thursday,1,,0.96,34,5,3,12,5
7958,1/6/2023 12:30,8,Jhunsi,25.4326,81.9061,108,32.36,120,62,5,53,Clear,Friday,0,,2.06,59,10,10,29,12
5236,1/4/2023 15:10,6,Allahabad Junction,25.4358,81.8307,108,31.43,120,56,5,59,Cold Wave,Wednesday,0,,2.33,59,9,18,22,15
757,1/1/2023 12:30,7,Phaphamau,25.4945,81.8686,76,37.86,120,54,5,61,Clear,Sunday,1,,1.54,43,9,6,18,12
1251,1/1/2023 20:50,1,Civil Lines,25.4486,81.8333,123,27.76,120,67,7,46,Light Rain,Sunday,1,New Year Celebration,2.44,73,9,17,24,20
2013,1/2/2023 9:30,3,Chowk,25.4314,81.8437,228,24.1,120,84,4,32,Clear,Monday,0,,4.45,124,19,27,58,9
5097,1/4/2023 12:50,7,Phaphamau,25.4945,81.8686,65,43.74,120,59,4,57,Clear,Wednesday,0,,1.14,48,6,3,8,12
1085,1/1/2023 18:00,5,Naini Bridge,25.4088,81.8592,98,34.74,120,65,4,51,Clear,Sunday,1,,1.8,55,10,4,10,18
3411,1/3/2023 8:50,1,Civil Lines,25.4486,81.8333,179,21.14,120,71,4,45,Fog,Tuesday,0,,3.64,95,18,20,46,8
1916,1/2/2023 7:50,6,Allahabad Junction,25.4358,81.8307,198,25.05,120,76,1,43,Clear,Monday,0,,4.03,120,22,18,38,7
4540,1/4/2023 3:30,10,Minto Park,25.4352,81.882,77,35.72,120,56,4,60,Clear,Wednesday,0,,1.35,48,4,9,19,3
9282,1/7/2023 10:40,2,Katra,25.455,81.8463,170,29.66,120,79,7,34,Clear,Saturday,0,,3.68,94,22,16,38,10
1371,1/1/2023 22:50,1,Civil Lines,25.4486,81.8333,56,29.19,120,65,6,49,Heavy Rain,Sunday,1,New Year Celebration,1.26,32,5,10,9,22
2808,1/2/2023 22:40,8,Jhunsi,25.4326,81.9061,144,31.52,120,60,2,58,Clear,Monday,0,,3.04,78,16,16,34,22
721,1/6/2023 15:20,1,Civil Lines,25.4486,81.8333,84,35.21,120,53,4,63,Clear,Friday,0,,1.52,54,8,5,17,15
4787,1/4/2023 7:40,7,Phaphamau,25.4945,81.8686,123,32.4,120,56,5,59,Clear,Wednesday,0,,2.38,71,7,19,26,7
4850,1/4/2023 8:40,10,Minto Park,25.4352,81.882,116,32.64,120,60,5,55,Clear,Wednesday,0,,2.4,69,12,13,22,8
4312,1/3/2023 23:50,2,Katra,25.455,81.8463,123,33.16,120,63,6,51,Clear,,0,,2.64,68,16,11,28,23
6535,1/5/2023 12:50,5,Naini Bridge,25.4088,81.8592,64,38.07,120,66,3,51,Clear,Thursday,1,,1.16,43,4,7,10,12
6618,1/5/2023 14:10,8,Jhunsi,25.4326,81.9061,62,38.68,120,53,5,62,Cold Wave,Thursday,1,,0.93,43,4,2,13,14
1068,1/1/2023 17:40,8,Jhunsi,25.4326,81.9061,111,26.89,120,61,6,53,Fog,Sunday,1,,2.51,60,15,12,24,17
1890,1/2/2023 7:20,10,Minto Park,25.4352,81.882,98,25.93,120,74,5,41,Clear,Monday,0,,3.44,116,14,19,37,7
469,1/1/2023 7:40,9,MNNIT Gate,25.492,81.8639,166,29.63,120,82,6,32,Clear,Sunday,1,,3.22,91,14,19,42,7
3107,1/3/2023 3:40,7,Phaphamau,25.4945,81.8686,80,30.3,120,54,4,62,Fog,Tuesday,0,,1.58,42,8,8,22,3
648,1/1/2023 10:40,8,Jhunsi,25.4326,81.9061,144,28.19,120,56,4,60,Clear,Sunday,1,,3.33,89,20,16,19,10
5260,1/4/2023 15:30,10,Minto Park,25.4352,81.882,125,33.34,120,58,4,58,Clear,Wednesday,0,,2.64,80,14,13,18,15
2905,1/3/2023 0:20,5,Naini Bridge,25.4088,81.8592,125,32.73,120,56,2,62,Clear,,0,,2.54,72,11,16,26,0
5354,1/4/2023 17:10,4,Tagore Town,25.4675,81.8867,149,21.57,120,63,4,53,Heavy Rain,Wednesday,0,,3.12,59,17,15,32,17
5736,1/4/2023 23:30,6,Allahabad Junction,25.4358,81.8307,123,35.7,120,55,4,61,Clear,Wednesday,0,,2.53,80,12,14,17,23
4069,1/3/2023 19:40,9,MNNIT Gate,25.492,81.8639,195,26.52,120,70,4,46,Heatwave,Tuesday,0,,4.14,118,22,21,34,19
6655,1/5/2023 14:50,5,Naini Bridge,25.4088,81.8592,78,38.34,120,59,5,56,Clear,Thursday,1,,1.94,49,12,10,7,14
9019,1/7/2023 6:10,9,MNNIT Gate,25.492,81.8639,102,33.15,120,61,4,55,Clear,Saturday,0,,2.24,58,14,9,21,6
5216,1/4/2023 14:50,6,Allahabad Junction,25.4358,81.8307,93,35.04,120,57,5,58,Clear,Wednesday,0,,2.08,57,14,7,15,14
6143,1/5/2023 6:20,3,Chowk,25.4314,81.8437,26,50.18,120,56,6,58,Clear,Thursday,1,,0.52,17,3,2,4,6
8672,1/7/2023 0:30,6,Katra,25.455,81.8463,61,41.23,120,62,5,53,Clear,Saturday,0,,1.04,35,3,7,16,0
1465,1/4/2023 12:00,5,Naini Bridge,25.4088,81.8592,80,35.25,120,64,5,51,Light Rain,Monday,0,,1.72,47,11,6,16,12
5483,1/4/2023 19:20,3,Chowk,25.4314,81.8437,148,28.1,120,56,5,59,Light Rain,Wednesday,0,,2.91,88,14,15,31,19
8084,1/6/2023 14:40,4,Tagore Town,25.4675,81.8867,111,25.08,120,60,4,56,Fog,Friday,0,Local Market Fair,1.96,67,11,5,28,14
3606,1/3/2023 12:00,6,Allahabad Junction,25.4358,81.8307,88,35.01,120,57,4,59,Heatwave,Tuesday,0,,1.46,53,8,3,24,12
1526,1/2/2023 1:20,6,Allahabad Junction,25.4358,81.8307,91,34.02,120,63,3,54,Clear,Monday,0,,1.64,59,7,8,17,1
8328,1/6/2023 18:40,8,Jhunsi,25.4326,81.9061,321,21.96,120,82,4,34,Clear,Friday,0,,7.22,179,35,47,60,18
216,1/1/2023 3:30,6,Allahabad Junction,25.4358,81.8307,31,50.1,120,61,5,54,Clear,Sunday,1,,0.69,23,4,3,1,3
5018,1/4/2023 11:30,8,Jhunsi,25.4326,81.9061,71,40.08,120,63,4,53,Clear,Wednesday,0,,1.37,43,7,6,15,11
2672,1/2/2023 20:30,2,Katra,25.455,81.8463,211,27.18,120,76,4,40,Clear,Monday,0,,4.46,126,26,19,40,20
1420,1/1/2023 23:30,10,Minto Park,25.4352,81.882,68,43.02,120,62,5,53,Clear,Sunday,1,,1.22,46,5,6,11,23
9074,1/7/2023 7:10,4,Tagore Town,25.4675,81.8867,175,26.02,120,81,4,35,Clear,Saturday,0,,3.15,105,12,18,40,7
7604,1/6/2023 6:40,4,Tagore Town,25.4675,81.8867,141,29.56,120,57,5,58,Clear,Friday,0,Local Market Fair,3.09,77,14,21,29,6
10029,1/7/2023 23:00,9,MNNIT Gate,25.492,81.8639,106,36.57,120,55,3,62,Clear,Saturday,0,,2.33,50,12,14,30,23
722,1/5/2023 23:30,10,Minto Park,25.4352,81.882,58,40.26,120,59,6,55,Clear,Thursday,1,,1.27,28,7,7,16,23
6958,1/5/2023 19:50,8,Jhunsi,25.4326,81.9061,76,28.19,120,65,3,52,Heavy Rain,Thursday,1,,1.35,49,6,6,15,19
2076,1/2/2023 10:30,6,Allahabad Junction,25.4358,81.8307,228,24.02,120,84,4,32,Clear,Monday,0,,5.07,137,29,25,37,10
4579,1/4/2023 4:10,9,MNNIT Gate,25.492,81.8639,43,38.19,120,61,6,53,Light Rain,Wednesday,0,,0.72,28,3,3,9,4
5673,1/4/2023 22:30,3,Chowk,25.4314,81.8437,68,38.61,120,60,5,55,Clear,Wednesday,0,,1.46,36,9,6,17,22
3773,1/3/2023 14:50,3,Chowk,25.4314,81.8437,95,35.81,120,68,2,50,Clear,Tuesday,0,,1.62,56,7,7,25,14
1510,1/2/2023 1:00,10,Minto Park,25.4352,81.882,99,34.79,120,70,6,44,Clear,Monday,0,,2.37,52,14,13,20,1
8348,1/6/2023 19:00,8,Jhunsi,25.4326,81.9061,148,28.71,120,54,6,60,Clear,Friday,0,,3.03,92,15,16,25,19
6178,1/5/2023 6:50,8,Jhunsi,25.4326,81.9061,55,40.29,120,60,4,56,Cold Wave,Thursday,1,,1.95,31,3,6,15,6
3094,1/3/2023 3:30,4,Tagore Town,25.4675,81.8867,47,31.97,120,69,4,47,Heavy Rain,Tuesday,0,,0.86,29,4,4,10,3
83,1/1/2023 1:20,3,Chowk,25.4314,81.8437,4,54,120,52,6,62,Clear,Sunday,1,,0.08,1,0,1,2,1
7791,1/6/2023 9:50,1,Civil Lines,25.4486,81.8333,293,24.6,120,75,3,42,Clear,Friday,0,,5.32,188,26,21,58,9
7243,1/6/2023 0:40,3,Chowk,25.4314,81.8437,204,12.75,120,84,5,31,Clear,Friday,0,Accident,3.65,118,17,10,53,0
1079,1/1/2023 17:50,9,MNNIT Gate,25.492,81.8639,131,32.94,120,60,5,55,Clear,Sunday,1,,2.62,68,13,14,36,17
9475,1/7/2023 13:50,5,Naini Bridge,25.4088,81.8592,74,37.97,120,58,4,58,Clear,Saturday,0,,1.27,48,7,3,16,13
717,1/1/2023 11:50,7,Phaphamau,25.4945,81.8686,22,40.72,120,65,6,49,Heavy Rain,Sunday,1,,0.29,17,0,2,3,11
4073,1/3/2023 19:50,3,Chowk,25.4314,81.8437,280,23.8,120,82,5,33,Clear,Tuesday,0,,5.46,170,24,31,55,19
5790,1/5/2023 0:20,10,Minto Park,25.4352,81.882,115,15.8,120,54,4,62,Clear,Thursday,1,Accident,2.58,59,12,18,26,0
7524,1/6/2023 5:20,4,Tagore Town,25.4675,81.8867,101,36.97,120,69,4,47,Clear,Friday,0,Local Market Fair,2.01,60,10,10,21,5
4096,1/3/2023 20:10,6,Allahabad Junction,25.4358,81.8307,178,27.4,120,78,3,39,Clear,Tuesday,0,,3.07,109,11,17,41,20
1382,1/1/2023 23:00,2,Katra,25.455,81.8463,98,36.48,120,68,5,47,Clear,Sunday,1,New Year Celebration,1.66,65,5,10,18,23
3335,1/3/2023 7:30,5,Naini Bridge,25.4088,81.8592,183,26.54,120,77,5,38,Clear,Tuesday,0,,3.3,115,13,18,37,7
3048,1/3/2023 2:40,8,Jhunsi,25.4326,81.9061,143,31.02,120,56,5,58,Clear,Tuesday,0,,3.42,74,15,27,27,2
3394,1/3/2023 8:30,4,Tagore Town,25.4675,81.8867,159,25.86,120,81,4,35,Light Rain,Tuesday,0,,3.29,94,15,20,30,8
3346,1/3/2023 7:40,6,Allahabad Junction,25.4358,81.8307,305,18.6,120,83,5,32,Light Rain,Tuesday,0,,5.83,182,30,25,68,7
6443,1/5/2023 11:20,3,Chowk,25.4314,81.8437,49,44.73,120,58,3,59,Clear,Thursday,1,,0.77,30,3,3,13,11
817,1/1/2023 13:30,7,Phaphamau,25.4945,81.8686,16,55.76,120,63,6,51,Clear,Sunday,1,,0.25,8,1,1,6,13
8477,1/6/2023 21:10,7,Phaphamau,25.4945,81.8686,80,37.4,120,54,4,62,Clear,Friday,0,,1.32,59,6,4,11,21
7085,1/5/2023 22:00,5,Naini Bridge,25.4088,81.8592,20,44.83,120,58,5,57,Heatwave,Thursday,1,,0.49,11,4,1,4,22
8070,1/6/2023 14:20,10,Minto Park,25.4352,81.882,85,37.82,120,63,4,53,Clear,Friday,0,,1.55,50,6,9,20,14
7934,1/6/2023 12:10,4,Tagore Town,25.4675,81.8867,83,34.56,120,60,5,55,Clear,Friday,0,Local Market Fair,1.65,56,10,5,12,12
3619,1/3/2023 12:10,9,MNNIT Gate,25.492,81.8639,142,28.95,120,55,4,61,Light Rain,Tuesday,0,,2.96,92,14,17,19,12
4893,1/4/2023 9:30,3,Chowk,25.4314,81.8437,154,27.77,120,87,6,27,Clear,Wednesday,0,,3.73,77,24,18,35,9
2207,1/2/2023 12:40,7,Phaphamau,25.4945,81.8686,72,37.33,120,55,5,60,Clear,Monday,0,,1.22,45,4,7,16,12
5880,1/5/2023 1:50,10,Minto Park,25.4352,81.882,78,18.79,120,54,4,62,Clear,Thursday,1,Accident,1.16,48,3,6,21,1
7952,1/6/2023 12:30,2,Katra,25.455,81.8463,104,34.65,120,63,3,54,Clear,Friday,0,,1.92,62,12,4,26,12
2414,1/2/2023 16:10,4,Tagore Town,25.4675,81.8867,91,36,120,69,5,46,Clear,Monday,0,,2.02,52,9,14,16,16
6203,1/5/2023 7:20,3,Chowk,25.4314,81.8437,99,33.98,120,61,4,55,Clear,Thursday,1,,1.7,62,5,11,21,7
8590,1/6/2023 23:00,10,Minto Park,25.4352,81.882,41,43.34,120,62,4,54,Clear,Friday,0,,0.89,24,4,6,7,23
7542,1/6/2023 5:40,2,Katra,25.455,81.8463,109,33.44,120,52,3,65,Clear,Friday,0,,2.26,70,10,14,15,5
2827,1/2/2023 23:00,7,Phaphamau,25.4945,81.8686,100,35.65,120,64,4,52,Clear,Monday,0,,1.66,65,8,5,22,23
590,1/1/2023 9:40,10,Minto Park,25.4352,81.882,113,30.3,120,56,3,61,Light Rain,Sunday,1,,2.12,64,7,15,27,9
622,1/1/2023 10:20,2,Katra,25.455,81.8463,154,27.3,120,79,4,37,Light Rain,Sunday,1,New Year Celebration,2.5,103,8,13,30,10
6919,1/5/2023 19:10,9,MNNIT Gate,25.492,81.8639,151,30.29,120,83,5,32,Clear,Thursday,1,,2.94,89,16,12,34,19
9449,1/7/2023 13:20,9,MNNIT Gate,25.492,81.8639,98,32.92,120,63,5,52,Clear,Saturday,0,,2.36,56,17,8,17,13
5590,1/4/2023 21:00,10,Minto Park,25.4352,81.882,62,39.85,120,64,3,53,Clear,Wednesday,0,,1.15,36,5,6,15,21
5557,1/4/2023 20:30,7,Phaphamau,25.4945,81.8686,80,37.55,120,65,5,50,Clear,Wednesday,0,,2.02,43,15,7,15,20
9692,1/7/2023 17:30,2,Katra,25.4358,81.8463,199,26.37,120,79,6,35,Clear,Saturday,0,,3.9,122,18,21,38,17
4192,1/3/2023 21:50,2,Katra,25.455,81.8463,118,33.35,120,61,3,56,Clear,Tuesday,0,,2.24,69,10,12,27,21
7493,1/6/2023 4:50,3,Chowk,25.4314,81.8437,213,12.68,120,84,3,33,Clear,Friday,0,Roadwork,4.22,129,19,24,41,4
2071,1/2/2023 10:30,1,Civil Lines,25.4486,81.8333,344,10.44,120,79,6,35,Clear,Monday,0,Roadwork,6.68,220,28,39,57,10
5169,1/4/2023 14:00,9,MNNIT Gate,25.492,81.8639,91,30.35,120,65,5,50,Light Rain,Wednesday,0,,1.88,52,12,6,21,14
7785,1/6/2023 9:40,5,Naini Bridge,25.4088,81.8592,247,25.83,120,79,5,36,Clear,Friday,0,,4.93,143,22,29,53,9
3977,1/3/2023 18:10,7,Phaphamau,25.4945,81.8686,229,24.49,120,85,4,31,Clear,Tuesday,0,,4.83,131,23,29,46,18
3934,1/3/2023 17:30,4,Tagore Town,25.4675,81.8867,190,28.68,120,78,3,39,Clear,Tuesday,0,,3.25,117,12,17,44,17
8357,1/6/2023 19:10,7,Phaphamau,25.4945,81.8686,123,28.71,120,58,4,58,Clear,Friday,0,,2.24,79,9,12,23,19
2093,1/2/2023 10:50,3,Chowk,25.4314,81.8437,223,25.46,120,81,4,35,Clear,Monday,0,,4.27,137,24,15,47,10
8063,1/6/2023 14:20,3,Chowk,25.4314,81.8437,151,28.44,120,83,5,32,Clear,Friday,0,Local Market Fair,2.89,87,14,14,36,14
5726,1/4/2023 23:20,6,Allahabad Junction,25.4358,81.8307,124,31.59,120,58,4,58,Heatwave,Wednesday,0,,2.39,72,12,11,29,23
1614,1/2/2023 2:50,4,Tagore Town,25.4675,81.8867,117,35.38,120,46,5,69,Clear,Monday,0,,2.32,73,13,9,22,2
7606,1/6/2023 6:40,6,Allahabad Junction,25.4358,81.8307,138,31.56,120,60,5,55,Clear,Friday,0,,2.7,80,11,17,30,6
8469,1/6/2023 21:00,9,MNNIT Gate,25.492,81.8639,87,29.45,120,54,4,62,Fog,Friday,0,,1.72,53,7,11,16,21
2928,1/3/2023 0:40,8,Jhunsi,25.4326,81.9061,93,36.88,120,60,5,55,Clear,Tuesday,0,,2.36,55,15,12,11,0
